# TEMP	<E>	sigma_E	Cv	F(T)	S(T)
465.877075		37.855318	222.506448	0.228109	96.307173	-0.125466
468.447637		38.438461	222.503573	0.225607	96.628083	-0.124218
471.018199		39.015224	222.500733	0.223145	96.945811	-0.122990
473.588761		39.585712	222.497929	0.220724	97.260408	-0.121782
476.159323		40.150026	222.495159	0.218342	97.571925	-0.120594
478.729885		40.708266	222.492423	0.215998	97.880412	-0.119425
481.300447		41.260530	222.489721	0.213692	98.185918	-0.118274
483.871009		41.806913	222.487051	0.211422	98.488490	-0.117142
486.441571		42.347508	222.484414	0.209189	98.788174	-0.116028
489.012133		42.882407	222.481809	0.206990	99.085017	-0.114931
491.582695		43.411700	222.479235	0.204826	99.379063	-0.113851
494.153257		43.935473	222.476692	0.202696	99.670356	-0.112789
496.723819		44.453814	222.474179	0.200599	99.958938	-0.111742
499.294381		44.966807	222.471696	0.198535	100.244851	-0.110712
501.864942		45.474533	222.469242	0.196502	100.528137	-0.109698
504.435504		45.977073	222.466817	0.194500	100.808836	-0.108699
507.006066		46.474506	222.464420	0.192528	101.086986	-0.107716
509.576628		46.966911	222.462052	0.190587	101.362628	-0.106747
512.147190		47.454362	222.459710	0.188674	101.635798	-0.105793
514.717752		47.936934	222.457396	0.186791	101.906534	-0.104853
517.288314		48.414700	222.455109	0.184935	102.174871	-0.103927
519.858876		48.887732	222.452848	0.183107	102.440846	-0.103015
522.429438		49.356099	222.450612	0.181306	102.704494	-0.102116
